"geno.v.wt","gene1","gene2","cell_group","estimate","std.error","statistic","p.value","qval","emb_mean","abund_log2fc","timepoint","gene1_expr","gene2_expr","both_expr","neither_expr"
"mafba","mafba",NA,"eye, optic cup",-0.200777031858492,0.0755806474031517,-2.65646086342097,0.0078965616087199,0.0245488961929116,75,-0.0861566437497146,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"neuromast support cell",-0.23826068091647,0.163302962381466,-1.45901015781887,0.144562311928938,0.25661948863125,12,-0.115477217419936,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"ionocyte/goblet cell",-0.2690301719096,0.121314454060643,-2.21762669578612,0.0265802961274721,0.0665894683778006,33,-0.15200309344505,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"anterior migratory muscle",-0.277790807061272,0.129546235241928,-2.14433716690028,0.0320058808332857,0.078222112016177,30,-0.299560281858908,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"neural progenitor (hindbrain)",-0.290294985816242,0.089658893310657,-3.23777123603797,0.00120467365023474,0.00509017035310455,124,-0.187627003175771,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"head mesenchyme/PA cartilage",-0.300953426969616,0.111072579720701,-2.70952045704154,0.00673805497910115,0.0215617759331237,23,-0.251538766995965,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"hatching gland",-0.30814910791185,0.264942852515539,-1.1630776410312,0.244798002816394,0.377095768138219,11,-0.874469117916141,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"intestine",-0.315467732394429,0.142732275768403,-2.21020600068275,0.0270908687126132,0.0674461461724809,15,-0.387023123109247,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"contains head vasculature?",-0.4159759975911,0.173535611295112,-2.39706417885432,0.0165270286671598,0.04559519025487,17,-0.584962500721156,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"roof plate, flexural + subcommissural organ",-0.442110927265293,0.251264617051039,-1.75954311615427,0.0784853036263497,0.158289687985915,4,-0.321928094887362,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"pharyngeal arch (NC-derived)",-0.471102278059345,0.103271667790072,-4.56177660476045,5.07225984351174e-06,4.19773228428557e-05,44,-0.46948528330122,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"differentiating neuron (hindbrain)",-0.528938392672277,0.18245796983459,-2.89896019972049,0.0037440241708349,0.013071126109216,9,-0.459431618637297,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"cranial muscle (progenitor)",-0.599002066295707,0.147306551983092,-4.06636404309063,4.77523222847692e-05,0.000309744793198503,18,-0.547487795302493,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"slow-committed myocyte",-0.792452558260015,0.272117161855129,-2.91217412697368,0.00358922491273323,0.0128186604026187,5,-0.84799690655495,"24",FALSE,NA,FALSE,FALSE
"mafba","mafba",NA,"posterior lateral line primordium",-0.801160295482207,0.248242861202549,-3.22732461107317,0.00124953617510683,0.00522454149870451,8,-0.678071905112638,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"pharyngeal arch (early)",0.911790325112904,0.120691677143865,7.55470755473925,4.19802023348837e-14,1.39934007782946e-12,21,1.32192809488736,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"red blood cell",0.558469603530355,0.216794568509195,2.57603134326987,0.0099941586352596,0.0301331416138481,10,0.628031222613042,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"myeloid cell",0.544226754154244,0.153677582798069,3.54135420563814,0.000398078788359903,0.00195776453291756,9,0.807354922057604,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"floor plate",0.389857173365485,0.138472857000573,2.81540499567993,0.00487157984054085,0.0164673121370395,16,0.447458976971221,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"retinal neuron",0.386942500868895,0.143144764905772,2.70315509703486,0.00686846888866463,0.0218326204488803,13,0.662965012722429,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"retinal pigmented epithelium (early)",0.374407760860464,0.148047521850733,2.52897013188749,0.0114397761953347,0.0336464005745139,7,0.362570079384708,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neural tube-like connective tissue (+ taste bud)",0.355007122606914,0.104540352291031,3.39588603660534,0.000684068350094946,0.0031212244110796,23,0.520832163301441,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"cardiomyocyte",0.338173692157922,0.197030737654976,1.71634992683275,0.086098015445901,0.170500665743249,5,0.584962500721156,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"mature fast muscle",0.335426031074288,0.11759934719636,2.85227800214072,0.00434071200739065,0.0149772416025137,118,0.437877475636955,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"cranial muscle (non-somitic, fast-twitch)",0.304167743312156,0.156195939227102,1.94734731784486,0.0514931094447542,0.115283080846465,7,0.362570079384708,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neurons (gabaergic, glutamatergic; contains Purkinje)",0.298536027428366,0.129896575829072,2.29825940770912,0.0215470292931854,0.0567027086662774,12,0.347923303420307,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"notochord",0.280302622239561,0.136389397714956,2.05516430848512,0.0398631372122198,0.0927825524442813,38,0.306661338234052,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neurons (gabaergic, glutamatergic)",0.279904587307295,0.154487356106965,1.81182845224882,0.0700127073444977,0.145607017007621,8,0.459431618637297,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"melanophore",0.256458184980831,0.146900043402941,1.74580060726992,0.0808456054221434,0.161721611359366,7,0.37851162325373,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"lens",0.24068916860971,0.11694834733008,2.05808097424736,0.0395823610353795,0.0924101814055553,23,0.362570079384708,"24",TRUE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"xanthophore",0.239443016445817,0.135654516405524,1.76509432041341,0.077547915062486,0.157191719721255,14,0.362570079384708,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neuron (cranial ganglion)",0.231233398968504,0.109382626807015,2.11398652344007,0.0345164183718839,0.0831720924623709,13,0.415037499278844,"24",NA,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"fin mesenchyme",0.199448125956058,0.108138291722932,1.84438021701949,0.0651277483402092,0.138569677319594,73,0.272079545436801,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"cranial neural crest",0.181210194148924,0.125505909272799,1.44383794515242,0.148784565527341,0.260264546111967,12,0.321928094887362,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"motor neuron",0.13429548006876,0.15670137448006,0.857015329408284,0.391436412757223,0.53867396250994,7,0.192645077942396,"24",NA,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"hatching gland",0.116255146873315,0.207622500893961,0.55993520149673,0.575523637013252,0.702572089944967,11,-0.137503523749935,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"periderm",0.110712687975643,0.106830479948162,1.03633989128725,0.300043601967169,0.441240591128189,204,-0.276264715686313,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neuron (cranial ganglia sensory, Rohon-Beard)",0.106116396697929,0.177319719742836,0.598446675033256,0.549541929830154,0.682660782397707,6,0.192645077942396,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"head/eye connective tissue",0.0902491949296908,0.0726421093754887,1.24238125387013,0.214095928810622,0.339149087296891,75,0.141355849245542,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neural progenitor (MHB)",0.0496260121069639,0.0862471663568702,0.575392957278425,0.565025566119482,0.692574749073931,60,0.106915203916512,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"eye, optic cup",0.049139581723536,0.0715729936401141,0.686565968871183,0.492356279805372,0.63325566534453,75,0.100928908850781,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"mature slow muscle",0.0339545493454812,0.106051167945223,0.320171385222454,0.748838413654479,0.83358636028328,69,0.0159415438690215,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"pectoral fin bud (osteoblast+)",0.0297965520832146,0.104478987423251,0.285191815293032,0.775497190557136,0.85343135436323,29,0.0406419844973458,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neurons (differentiating, contains peripheral)",-0.0165444207033944,0.114052456540812,-0.145059748866297,0.884663697830811,0.925968947353325,20,0,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"connective tissue-meninges-dermal FB",-0.0267224174683292,0.0957496121138712,-0.279086430517852,0.780178496447053,0.85343135436323,93,-0.0134205157623217,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"endothelium (vein + early artery)",-0.0352451059042259,0.107200094111039,-0.328778684351888,0.742322975635979,0.82863960070993,29,-0.0524674198941355,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"ionocyte/goblet cell",-0.0464563916130881,0.114820380890266,-0.404600570498772,0.685771139129865,0.787488389431424,33,0,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"support cells/otic vesicle",-0.0478769072166863,0.128570256956499,-0.372379338347943,0.709610435199354,0.804906636879055,17,0,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neural progenitor (telencephalon/diencephalon)",-0.0575722926587259,0.0932498966604037,-0.617397924508076,0.536972290658553,0.672616648006538,72,-0.0458036896131248,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neuromast support cell",-0.0743321849691935,0.154574551173811,-0.480882424724692,0.630600064592905,0.744803225897132,12,0,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"head mesenchyme/PA cartilage",-0.0826573293746754,0.104096899258718,-0.794042185341587,0.427170873126811,0.568588901360319,23,-0.0588936890535686,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"endothelium (dorsal aorta)",-0.0956333577819365,0.179750009604871,-0.532035341706845,0.594701518085309,0.719216516111782,7,-0.15200309344505,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"differentiating neuron (hindbrain)",-0.102664725179987,0.158994084856905,-0.645714117430126,0.518464516112944,0.656977211547554,9,-0.137503523749935,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"fast-committed myocyte",-0.114674663928413,0.101998604018639,-1.12427679801831,0.260895618168853,0.398313920868478,50,-0.137503523749935,"24",NA,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"pronephros distal tubule",-0.133944848192417,0.203246885706118,-0.659025341161158,0.509879495944663,0.649970040792019,9,-0.169925001442312,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"posterior spinal cord progenitors",-0.141226975215584,0.150048051326932,-0.941211658309858,0.346596403482398,0.488737584228998,14,-0.241008099503795,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"intestine",-0.142016026204782,0.133966372388359,-1.06008712240926,0.289104965753148,0.428303652967627,15,-0.180572245641821,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"head mesenchyme",-0.146240438311696,0.122116046492905,-1.19755300397964,0.231091081161407,0.359674834492462,24,-0.214124805352848,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"myoblast",-0.162948094267436,0.203357242929673,-0.801289847953871,0.422963866697764,0.56583794875955,9,-0.169925001442312,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"slow-committed myocyte",-0.171932576043175,0.216168545192204,-0.795363524745486,0.426402071089464,0.568588901360319,5,-0.362570079384708,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"differentiating neuron 2",-0.210327113819146,0.194557676618959,-1.08105276272944,0.279673644063428,0.418022218119337,7,-0.192645077942396,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"anterior migratory muscle",-0.225365992241186,0.127820967980956,-1.76313789357911,0.0778772354863293,0.157593056633381,30,-0.299560281858908,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neural crest + pigment cell progenitor",-0.229110227837045,0.182047858606158,-1.2585164669951,0.208205035692008,0.3349142665287,9,-0.321928094887362,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"pronephros proximal tubule",-0.232143676043193,0.186908158664873,-1.24202002577869,0.214229173475869,0.339149087296891,13,-0.241008099503795,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"roof plate, flexural + subcommissural organ",-0.236063440566807,0.236280459217977,-0.999081520952313,0.317755202071548,0.45879435119631,4,0,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"olfactory vesicle/bulb",-0.281443729942766,0.231306002097597,-1.21675930321952,0.223695808284122,0.351354672697574,6,0,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"contains head vasculature?",-0.297623935068603,0.167149706403675,-1.78058305618453,0.0749805898191385,0.153282296052753,17,-0.447458976971222,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"head mesenchyme (maybe ventral, hand2+)",-0.302740045679362,0.104152538073257,-2.90669868713544,0.00365264849524101,0.0129418453498905,35,-0.389946518316013,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neural progenitor (hindbrain R7/8)",-0.351501748363823,0.113188784471394,-3.10544679850905,0.00189991795399669,0.00749967613419748,51,-0.473931188332412,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"differentiating neuron 1",-0.365524742039312,0.14301569217033,-2.5558366112998,0.0105932846789226,0.0315432794409605,22,-0.485426827170242,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"neural progenitor (hindbrain)",-0.3668604967917,0.0953571445813105,-3.84722611402106,0.000119462706923692,0.00067620400145486,124,-0.466781074372842,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"mesodermal progenitor cells (contains PSM)",-0.371412235629029,0.227418654910717,-1.63316521142403,0.102434254462519,0.195423060977779,35,-0.347923303420307,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"posterior lateral line primordium",-0.487928929124248,0.227433721259513,-2.145367566525,0.0319234701598688,0.0781799269221277,8,-0.678071905112638,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"pharyngeal arch (NC-derived)",-0.651266376423875,0.115193598119843,-5.65366814696005,1.57059314233853e-08,1.90374926344064e-07,44,-0.84799690655495,"24",FALSE,NA,FALSE,FALSE
"mafba-mut","mafba",NA,"cranial muscle (progenitor)",-0.669605861184456,0.155610978462628,-4.30307596417606,1.68443064458209e-05,0.000124007164018314,18,-0.788495894806288,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"olfactory vesicle/bulb",0.656644755136542,0.167174592252536,3.92789805130558,8.56915191704042e-05,0.000504067759825907,6,1.13750352374994,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"mesodermal progenitor cells (contains PSM)",0.501829757854069,0.16825159423348,2.98261517307044,0.00285797094740529,0.0104879667794689,35,1,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"posterior lateral line primordium",0.40318518599508,0.158098032863682,2.5502226605357,0.0107654139411577,0.0319764770529438,8,0.807354922057604,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"myoblast",0.377033106496684,0.169155837516171,2.22890981495474,0.0258199059418472,0.0650921998533963,9,0.830074998557688,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"pronephros distal tubule",0.373845177219971,0.177781132648447,2.10283943886909,0.0354798072069978,0.0849815741484978,9,0.53051471669878,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"neural progenitor (MHB)",0.336272952091599,0.0767311899479595,4.38248060951049,1.17335612032708e-05,8.96832703434708e-05,60,0.791413378188583,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"neural crest + pigment cell progenitor",0.333448850372428,0.145647419285472,2.2894250513211,0.0220546679825519,0.057659262699482,9,0.678071905112638,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"fin mesenchyme",0.294750163302088,0.104618183067017,2.81738943136946,0.00484157817140638,0.0164121293945979,73,0.520007058880386,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"neural progenitor (hindbrain)",0.244663334499981,0.0762320088562188,3.20945673832944,0.00132986057393541,0.00552191241772487,124,0.664815808410371,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"differentiating neuron 2",0.233086381648878,0.159487273361533,1.46147323693037,0.143885614973709,0.25579664884215,7,0.584962500721156,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"neurons (gabaergic, glutamatergic; contains Purkinje)",0.228490980609018,0.133423177220473,1.71252840300341,0.0867993349262101,0.171141604084429,12,0.447458976971221,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"neural progenitor (hindbrain R7/8)",0.213069980718525,0.0913257039677557,2.33307789002923,0.0196440576622792,0.0526787461846613,51,0.545968369105293,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"anterior migratory muscle",0.19148984653131,0.111451204442005,1.71814963768251,0.0857693248747445,0.170402632201479,30,0.426264754702098,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"neural progenitor (telencephalon/diencephalon)",0.162501527603028,0.0842867577326067,1.92796035788388,0.053860057201005,0.119911073545837,72,0.523561956057013,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"ionocyte/goblet cell",0.155144262535333,0.103965245902299,1.49227043315156,0.135628264520525,0.244742732969368,33,0.519374159093579,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"pharyngeal arch (early)",0.138754706758567,0.150254943556415,0.923461840751149,0.355766577483499,0.499906197869085,21,0.502500340529183,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"differentiating neuron 1",0.119177932750529,0.115571138607848,1.03120843305801,0.302443086862883,0.444224852185386,22,0.465663572348812,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"fast-committed myocyte",0.116893799162636,0.0937305451661056,1.24712599244442,0.212351303681095,0.337987031132869,50,0.381870635343644,"24",NA,NA,FALSE,FALSE
"noto","noto",NA,"endothelium (vein + early artery)",0.101146052418011,0.0997009181123324,1.01449469406139,0.310346759959631,0.452510464096667,29,0.362570079384708,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"eye, optic cup",0.098574572200114,0.0677945510673157,1.45401910106663,0.145941010568977,0.256787701880897,75,0.461331151552779,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"neurons (differentiating, contains peripheral)",0.0939626685407877,0.10596762952614,0.886711054696278,0.375234485092232,0.519264178902512,20,0.452512204697507,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"pronephros proximal tubule",0.0860762846744492,0.164150530099832,0.524374088966389,0.600018374806927,0.721772823490294,13,0.299560281858908,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"myeloid cell",0.0801386557095306,0.16947140549839,0.472874202428752,0.636302930965162,0.749444218875395,9,0.459431618637297,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"cranial muscle (progenitor)",0.0781812394933705,0.113665116418045,0.68782087202401,0.491565590665862,0.632917069526861,18,0.337034987277571,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"lens",0.0616059765211781,0.120448267323322,0.511472500935259,0.609020239190002,0.727912636482075,23,0.362570079384708,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"neuron (cranial ganglia sensory, Rohon-Beard)",0.0388174890637722,0.17975778359626,0.215943300407827,0.829031944426768,0.889042299653371,6,0.192645077942396,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"head/eye connective tissue",0.0200547334252237,0.0735439177363252,0.27269057785479,0.785091078098298,0.858023036173003,75,0.216317906926764,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"contains head vasculature?",0.0113740353022696,0.147807610413356,0.0769516215738907,0.938662031178602,0.961296670613924,17,0.0931094043914815,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"support cells/otic vesicle",0.00821019959609591,0.121296658613842,0.0676869395243095,0.946034846216224,0.965763721364938,17,0.3536369546147,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"pectoral fin bud (osteoblast+)",-0.00431081959220427,0.110732574242189,-0.0389300043072767,0.968946194717059,0.980384008145422,29,0,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"posterior spinal cord progenitors",-0.0667627397682325,0.146504973639596,-0.455702889189753,0.648603644107386,0.760342132075986,14,0,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"connective tissue-meninges-dermal FB",-0.0799070044012304,0.0986631352123648,-0.809897275504541,0.417999217849327,0.562330786344386,93,0.0132968226134579,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"roof plate, flexural + subcommissural organ",-0.095230773891996,0.220536043785392,-0.431815009725426,0.665875869549411,0.773353623882253,4,0,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"floor plate",-0.0965177597973909,0.169689854686082,-0.568789218282637,0.569499192371364,0.697345949842486,16,-0.137503523749935,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"neuromast support cell",-0.109183634770247,0.156540099713977,-0.697480293993312,0.485502267550454,0.62712887089402,12,0,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"cardiomyocyte",-0.123673455200086,0.236405418138219,-0.523141373721724,0.600875875555669,0.721772823490294,5,0,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"neuron (cranial ganglion)",-0.129476677531358,0.118792668872532,-1.0899382828943,0.275740331458212,0.414647114974754,13,0.222392421336448,"24",NA,NA,FALSE,FALSE
"noto","noto",NA,"pharyngeal arch (NC-derived)",-0.170197109546014,0.0916403215723412,-1.85722951017429,0.0632785082110717,0.135596803309439,44,0.103093492964104,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"cranial muscle (non-somitic, fast-twitch)",-0.186330491436042,0.177369211807975,-1.05052330974875,0.293477579721726,0.433710708948364,7,0,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"head mesenchyme (maybe ventral, hand2+)",-0.19527966593302,0.0977959752658792,-1.99680677453352,0.0458461773718913,0.103998890068562,35,-0.0384741478146357,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"head mesenchyme/PA cartilage",-0.20324754798562,0.106652702352018,-1.90569524731572,0.0566897562852983,0.12521060546237,23,-0.0588936890535686,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"differentiating neuron (hindbrain)",-0.217219423170812,0.16045444376268,-1.35377629984552,0.175807757068824,0.296245390125845,9,0,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"retinal pigmented epithelium (early)",-0.235840205082156,0.174036612887805,-1.35511833498043,0.17537985796017,0.295999760270329,7,0,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"xanthophore",-0.238036606027086,0.158243132997642,-1.50424603910385,0.132518027430565,0.240213947004044,14,-0.106915203916512,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"head mesenchyme",-0.295238028314893,0.128696050197412,-2.29407217907632,0.0217863530970898,0.057207054084262,24,-0.214124805352848,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"motor neuron",-0.330981746355353,0.180016713299131,-1.8386167611302,0.0659715742191278,0.139622379299741,7,0,"24",NA,NA,FALSE,FALSE
"noto","noto",NA,"neurons (gabaergic, glutamatergic)",-0.339871178807173,0.181785506647693,-1.86962748062119,0.0615355663881164,0.132572135845134,8,0,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"neural tube-like connective tissue (+ taste bud)",-0.385268453550281,0.134154479074568,-2.8718269878722,0.00408106329931022,0.0141539767606135,23,-0.3536369546147,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"retinal neuron",-0.409094890515439,0.179564194656827,-2.27826539303828,0.0227107702289589,0.0588616075048611,13,-0.125530882083859,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"melanophore",-0.427512729241524,0.190749849020454,-2.2412218485986,0.0250117082837133,0.0635890888568983,7,-0.514573172829758,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"cranial neural crest",-0.452079748677138,0.155894714810708,-2.89990426696676,0.00373276646695516,0.013071126109216,12,-0.415037499278844,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"hatching gland",-0.463700797895387,0.30082633799149,-1.54142353688627,0.123213739272308,0.227471518656569,11,-1.13750352374994,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"mature slow muscle",-0.466475612920947,0.135098589972023,-3.45285330526061,0.000554690562082569,0.0026061005351104,69,-0.710493382805015,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"intestine",-0.509561756750946,0.154283745585661,-3.30275723354167,0.000957392331548246,0.00416257535455759,15,-0.628031222613042,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"red blood cell",-0.510831368278733,0.304325116396054,-1.67857117522278,0.093235648190945,0.181333513499407,10,-0.652076696579693,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"mature fast muscle",-0.647471421769863,0.167751461961229,-3.85970658139186,0.00011352325314982,0.000648704303713259,118,-0.910732661902913,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"endothelium (dorsal aorta)",-0.71391246834697,0.230862844240313,-3.09236625190251,0.00198567691377058,0.00775361750533529,7,-1,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"periderm",-0.837862403564194,0.187470349885465,-4.46930623469837,7.84737113685512e-06,6.23632143326234e-05,204,-2.42103623990029,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"slow-committed myocyte",-0.861472247535845,0.279111339327549,-3.08648243962912,0.00202539909508913,0.00781504473989376,5,-0.584962500721156,"24",FALSE,NA,FALSE,FALSE
"noto","noto",NA,"notochord",-2.43333285740747,0.388090855230818,-6.27000823289236,3.61029016008074e-10,5.73915053894079e-09,38,-2.92599941855622,"24",FALSE,NA,FALSE,FALSE
"noto-mut","noto",NA,"pharyngeal arch (early)",1.71515349104773,0.100917802425339,16.9955493463766,8.85964624972575e-65,2.12631509993418e-62,21,2.52356195605701,"24",FALSE,NA,FALSE,FALSE
"noto-mut","noto",NA,"neurons (gabaergic, glutamatergic; contains Purkinje)",0.764368805278544,0.111759108063521,6.83943186844418,7.95078604827178e-12,1.56408905867641e-10,12,1.06413033741972,"24",FALSE,NA,FALSE,FALSE
"noto-mut","noto",NA,"retinal neuron",0.677981737438202,0.128138675152834,5.2910000562247,1.2164932892008e-07,1.28051925179032e-06,13,1.11547721741994,"24",FALSE,NA,FALSE,FALSE
"noto-mut","noto",NA,"retinal pigmented epithelium (early)",0.619695307857034,0.133929788323255,4.62701625691612,3.70971405152279e-06,3.22583830567199e-05,7,0.893084796083488,"24",FALSE,NA,FALSE,FALSE
"noto-mut","noto",NA,"neurons (differentiating, contains peripheral)",0.529377132707558,0.0929648271129865,5.69438086583187,1.23820407025554e-08,1.54775508781943e-07,20,0.881355503501381,"24",FALSE,NA,FALSE,FALSE
